,isocode,period,fatalities_UCDP,population
5367,CHL,201706,0.0,18558868.0
5368,CHL,201707,0.0,18586501.0
5369,CHL,201708,0.0,18614175.0
5370,CHL,201709,0.0,18641890.0
5371,CHL,201710,0.0,18669646.0
5372,CHL,201711,0.0,18697444.0
5373,CHL,201712,0.0,18725283.0
5374,CHL,201801,0.0,18753164.0
5375,CHL,201802,0.0,18781086.0
5376,CHL,201803,0.0,18809050.0
5377,CHL,201804,0.0,18837055.0
5378,CHL,201805,0.0,18865102.0
5379,CHL,201806,0.0,18893191.0
5380,CHL,201807,0.0,18918385.0
5381,CHL,201808,0.0,18943612.0
5382,CHL,201809,0.0,18968873.0
5383,CHL,201810,0.0,18994168.0
5384,CHL,201811,0.0,19019496.0
5385,CHL,201812,0.0,19044859.0
5386,CHL,201901,0.0,19070255.0
5387,CHL,201902,0.0,19095685.0
5388,CHL,201903,0.0,19121149.0
5389,CHL,201904,0.0,19146646.0
5390,CHL,201905,0.0,19172178.0
5391,CHL,201906,0.0,19197744.0
5392,CHL,201907,0.0,19212092.0
5393,CHL,201908,0.0,19226450.0
5394,CHL,201909,0.0,19240819.0
5395,CHL,201910,0.0,19255199.0
5396,CHL,201911,0.0,19269589.0
5397,CHL,201912,0.0,19283990.0
5398,CHL,202001,0.0,19298402.0
5399,CHL,202002,0.0,19312825.0
5400,CHL,202003,0.0,19327259.0
5401,CHL,202004,0.0,19341703.0
5402,CHL,202005,0.0,19356158.0
5403,CHL,202006,0.0,19370624.0
5404,CHL,202007,0.0,19377752.0
5405,CHL,202008,0.0,19384883.0
5406,CHL,202009,0.0,19392016.0
5407,CHL,202010,0.0,19399152.0
5408,CHL,202011,0.0,19406291.0
5409,CHL,202012,0.0,19413432.0
5410,CHL,202101,0.0,19420576.0
5411,CHL,202102,0.0,19427722.0
5412,CHL,202103,0.0,19434871.0
5413,CHL,202104,0.0,19442023.0
5414,CHL,202105,0.0,19449177.0
5415,CHL,202106,0.0,19456334.0
5416,CHL,202107,0.0,19464374.0
5417,CHL,202108,0.0,19472418.0
5418,CHL,202109,0.0,19480465.0
5419,CHL,202110,0.0,19488515.0
5420,CHL,202111,0.0,19496568.0
5421,CHL,202112,0.0,19504625.0
5422,CHL,202201,0.0,19512685.0
5423,CHL,202202,0.0,19520749.0
5424,CHL,202203,0.0,19528816.0
5425,CHL,202204,0.0,19536886.0
5426,CHL,202205,0.0,19544959.0
5427,CHL,202206,0.0,19553036.0
5428,CHL,202207,0.0,19561831.0
5429,CHL,202208,0.0,19570630.0
5430,CHL,202209,0.0,19579432.0
5431,CHL,202210,0.0,19588239.0
5432,CHL,202211,0.0,19597050.0
5433,CHL,202212,0.0,19605864.0
5434,CHL,202301,0.0,19614683.0
5435,CHL,202302,0.0,19623505.0
5436,CHL,202303,0.0,19632332.0
5437,CHL,202304,0.0,19641162.0
5438,CHL,202305,0.0,19649997.0
5439,CHL,202306,0.0,19658835.0
5440,CHL,202307,0.0,19671856.0
5441,CHL,202308,0.0,19684672.0
5442,CHL,202309,0.0,19697276.0
5443,CHL,202310,0.0,19709664.0
5444,CHL,202311,0.0,19721832.0
5445,CHL,202312,0.0,19733776.0
5446,CHL,202401,0.0,19745492.0
5447,CHL,202402,0.0,19756975.0
5448,CHL,202403,0.0,19768222.0
5449,CHL,202404,0.0,19779227.0
5450,CHL,202405,0.0,19789986.0
5451,CHL,202406,0.0,19800495.0
5452,CHL,202407,0.0,19810748.0
5453,CHL,202408,0.0,19820936.0
5454,CHL,202409,0.0,19831053.0
5455,CHL,202410,0.0,19841098.0
5456,CHL,202411,0.0,19851070.0
5457,CHL,202412,0.0,19860968.0
5460,CHN,201001,0.0,1335015800.0
5461,CHN,201002,0.0,1335553207.0
5462,CHN,201003,0.0,1336090831.0
5463,CHN,201004,0.0,1336628671.0
5464,CHN,201005,0.0,1337166727.0
5465,CHN,201006,0.0,1337705000.0
5466,CHN,201007,0.0,1338314305.0
5467,CHN,201008,0.0,1338923887.0
5468,CHN,201009,0.0,1339533747.0
5469,CHN,201010,0.0,1340143884.0
5470,CHN,201011,0.0,1340754300.0
5471,CHN,201012,0.0,1341364993.0
5472,CHN,201101,0.0,1341975965.0
5473,CHN,201102,0.0,1342587215.0
5474,CHN,201103,0.0,1343198743.0
5475,CHN,201104,0.0,1343810550.0
5476,CHN,201105,0.0,1344422636.0
5477,CHN,201106,0.0,1345035000.0
5478,CHN,201107,0.0,1345795547.0
5479,CHN,201108,0.0,1346556524.0
5480,CHN,201109,0.0,1347317931.0
5481,CHN,201110,0.0,1348079769.0
5482,CHN,201111,0.0,1348842038.0
5483,CHN,201112,0.0,1349604737.0
5484,CHN,201201,0.0,1350367868.0
5485,CHN,201202,0.0,1351131430.0
5486,CHN,201203,0.0,1351895425.0
5487,CHN,201204,0.0,1352659851.0
5488,CHN,201205,0.0,1353424709.0
5489,CHN,201206,0.0,1354190000.0
5490,CHN,201207,0.0,1354941866.0
5491,CHN,201208,0.0,1355694150.0
5492,CHN,201209,0.0,1356446852.0
5493,CHN,201210,0.0,1357199971.0
5494,CHN,201211,0.0,1357953509.0
5495,CHN,201212,0.0,1358707465.0
5496,CHN,201301,0.0,1359461840.0
5497,CHN,201302,0.0,1360216633.0
5498,CHN,201303,0.0,1360971846.0
5499,CHN,201304,0.0,1361727477.0
5500,CHN,201305,0.0,1362483529.0
5501,CHN,201306,0.0,1363240000.0
5502,CHN,201307,0.0,1363956260.0
5503,CHN,201308,0.0,1364672896.0
5504,CHN,201309,0.0,1365389909.0
5505,CHN,201310,0.0,1366107298.0
5506,CHN,201311,0.0,1366825065.0
5507,CHN,201312,0.0,1367543208.0
5508,CHN,201401,0.0,1368261729.0
5509,CHN,201402,0.0,1368980627.0
5510,CHN,201403,0.0,1369699904.0
5511,CHN,201404,0.0,1370419557.0
5512,CHN,201405,0.0,1371139590.0
5513,CHN,201406,0.0,1371860000.0
5514,CHN,201407,0.0,1372524891.0
5515,CHN,201408,0.0,1373190105.0
5516,CHN,201409,0.0,1373855641.0
5517,CHN,201410,0.0,1374521500.0
5518,CHN,201411,0.0,1375187681.0
5519,CHN,201412,0.0,1375854185.0
5520,CHN,201501,0.0,1376521013.0
5521,CHN,201502,0.0,1377188163.0
5522,CHN,201503,5.0,1377855637.0
5523,CHN,201504,0.0,1378523434.0
5524,CHN,201505,0.0,1379191555.0
5525,CHN,201506,0.0,1379860000.0
5526,CHN,201507,0.0,1380519099.0
5527,CHN,201508,0.0,1381178513.0
5528,CHN,201509,0.0,1381838242.0
5529,CHN,201510,0.0,1382498286.0
5530,CHN,201511,0.0,1383158645.0
5531,CHN,201512,0.0,1383819320.0
5532,CHN,201601,0.0,1384480310.0
5533,CHN,201602,0.0,1385141616.0
5534,CHN,201603,0.0,1385803238.0
5535,CHN,201604,0.0,1386465176.0
5536,CHN,201605,0.0,1387127430.0
5537,CHN,201606,0.0,1387790000.0
5538,CHN,201607,0.0,1388490137.0
5539,CHN,201608,0.0,1389190628.0
5540,CHN,201609,0.0,1389891472.0
5541,CHN,201610,0.0,1390592669.0
5542,CHN,201611,0.0,1391294221.0
5543,CHN,201612,0.0,1391996126.0
5544,CHN,201701,3.0,1392698385.0
5545,CHN,201702,3.0,1393400999.0
5546,CHN,201703,0.0,1394103967.0
5547,CHN,201704,0.0,1394807290.0
5548,CHN,201705,0.0,1395510967.0
5549,CHN,201706,0.0,1396215000.0
5550,CHN,201707,0.0,1396759248.0
5551,CHN,201708,0.0,1397303709.0
5552,CHN,201709,0.0,1397848382.0
5553,CHN,201710,0.0,1398393267.0
5554,CHN,201711,0.0,1398938364.0
5555,CHN,201712,0.0,1399483674.0
5556,CHN,201801,0.0,1400029196.0
5557,CHN,201802,0.0,1400574931.0
5558,CHN,201803,0.0,1401120879.0
5559,CHN,201804,0.0,1401667040.0
5560,CHN,201805,0.0,1402213413.0
5561,CHN,201806,0.0,1402760000.0
5562,CHN,201807,0.0,1403174742.0
5563,CHN,201808,0.0,1403589606.0
5564,CHN,201809,0.0,1404004593.0
5565,CHN,201810,0.0,1404419702.0
5566,CHN,201811,0.0,1404834934.0
5567,CHN,201812,0.0,1405250290.0
5568,CHN,201901,0.0,1405665767.0
5569,CHN,201902,0.0,1406081368.0
5570,CHN,201903,0.0,1406497092.0
5571,CHN,201904,0.0,1406912938.0
5572,CHN,201905,0.0,1407328908.0
5573,CHN,201906,0.0,1407745000.0
5574,CHN,201907,0.0,1408024278.0
5575,CHN,201908,0.0,1408303612.0
5576,CHN,201909,0.0,1408583001.0
5577,CHN,201910,0.0,1408862446.0
5578,CHN,201911,0.0,1409141946.0
5579,CHN,201912,0.0,1409421502.0
5580,CHN,202001,0.0,1409701113.0
5581,CHN,202002,0.0,1409980779.0
5582,CHN,202003,0.0,1410260501.0
5583,CHN,202004,0.0,1410540279.0
5584,CHN,202005,0.0,1410820112.0
5585,CHN,202006,0.0,1411100000.0
5586,CHN,202007,0.0,1411204957.0
5587,CHN,202008,0.0,1411309922.0
5588,CHN,202009,0.0,1411414895.0
5589,CHN,202010,0.0,1411519875.0
5590,CHN,202011,0.0,1411624863.0
5591,CHN,202012,0.0,1411729859.0
5592,CHN,202101,0.0,1411834863.0
5593,CHN,202102,0.0,1411939875.0
5594,CHN,202103,0.0,1412044895.0
5595,CHN,202104,0.0,1412149922.0
5596,CHN,202105,0.0,1412254957.0
5597,CHN,202106,0.0,1412360000.0
5598,CHN,202107,0.0,1412344582.0
5599,CHN,202108,0.0,1412329165.0
5600,CHN,202109,0.0,1412313748.0
5601,CHN,202110,0.0,1412298331.0
5602,CHN,202111,0.0,1412282914.0
5603,CHN,202112,0.0,1412267497.0
5604,CHN,202201,0.0,1412252080.0
5605,CHN,202202,0.0,1412236664.0
5606,CHN,202203,0.0,1412221248.0
5607,CHN,202204,0.0,1412205832.0
5608,CHN,202205,0.0,1412190416.0
5609,CHN,202206,0.0,1412175000.0
5610,CHN,202207,0.0,1412052859.0
5611,CHN,202208,0.0,1411930728.0
5612,CHN,202209,0.0,1411808607.0
5613,CHN,202210,0.0,1411686498.0
5614,CHN,202211,0.0,1411564399.0
5615,CHN,202212,0.0,1411442310.0
5616,CHN,202301,0.0,1411320232.0
5617,CHN,202302,0.0,1411198164.0
5618,CHN,202303,0.0,1411076107.0
5619,CHN,202304,0.0,1410954061.0
5620,CHN,202305,0.0,1410832025.0
5621,CHN,202306,0.0,1410710000.0
5622,CHN,202307,0.0,1410842894.0
5623,CHN,202308,0.0,1410971251.0
5624,CHN,202309,0.0,1411094882.0
5625,CHN,202310,0.0,1411213710.0
5626,CHN,202311,1.0,1411327654.0
5627,CHN,202312,0.0,1411436634.0
5628,CHN,202401,0.0,1411540567.0
5629,CHN,202402,0.0,1411639369.0
5630,CHN,202403,0.0,1411732953.0
5631,CHN,202404,0.0,1411821235.0
5632,CHN,202405,0.0,1411904124.0
5633,CHN,202406,0.0,1411981533.0
5634,CHN,202407,0.0,1412053370.0
5635,CHN,202408,0.0,1412121831.0
5636,CHN,202409,0.0,1412186825.0
5637,CHN,202410,0.0,1412248293.0
5638,CHN,202411,0.0,1412306178.0
5639,CHN,202412,0.0,1412360420.0
5642,CIV,201001,0.0,22282533.0
5643,CIV,201002,3.0,22323489.0
5644,CIV,201003,0.0,22364519.0
5645,CIV,201004,0.0,22405626.0
5646,CIV,201005,0.0,22446807.0
5647,CIV,201006,0.0,22488065.0
5648,CIV,201007,0.0,22528818.0
5649,CIV,201008,0.0,22569644.0
5650,CIV,201009,0.0,22610544.0
5651,CIV,201010,0.0,22651519.0
5652,CIV,201011,25.0,22692568.0
5653,CIV,201012,52.0,22733691.0
5654,CIV,201101,40.0,22774889.0
5655,CIV,201102,68.0,22816161.0
5656,CIV,201103,678.0,22857508.0
5657,CIV,201104,228.0,22898930.0
5658,CIV,201105,202.0,22940428.0
5659,CIV,201106,0.0,22982000.0
5660,CIV,201107,21.0,23022037.0
5661,CIV,201108,0.0,23062144.0
5662,CIV,201109,19.0,23102321.0
5663,CIV,201110,0.0,23142568.0
5664,CIV,201111,0.0,23182885.0
5665,CIV,201112,0.0,23223273.0
5666,CIV,201201,3.0,23263730.0
5667,CIV,201202,3.0,23304258.0
5668,CIV,201203,1.0,23344857.0
5669,CIV,201204,0.0,23385526.0
5670,CIV,201205,0.0,23426267.0
5671,CIV,201206,0.0,23467078.0
5672,CIV,201207,14.0,23506110.0
5673,CIV,201208,0.0,23545208.0
5674,CIV,201209,0.0,23584370.0
5675,CIV,201210,0.0,23623597.0
5676,CIV,201211,0.0,23662890.0
5677,CIV,201212,0.0,23702248.0
5678,CIV,201301,0.0,23741672.0
5679,CIV,201302,0.0,23781161.0
5680,CIV,201303,4.0,23820716.0
5681,CIV,201304,0.0,23860336.0
5682,CIV,201305,0.0,23900023.0
5683,CIV,201306,0.0,23939775.0
5684,CIV,201307,0.0,23988201.0
5685,CIV,201308,0.0,24036725.0
5686,CIV,201309,0.0,24085347.0
5687,CIV,201310,0.0,24134067.0
5688,CIV,201311,0.0,24182886.0
5689,CIV,201312,0.0,24231804.0
5690,CIV,201401,0.0,24280820.0
5691,CIV,201402,0.0,24329936.0
5692,CIV,201403,0.0,24379151.0
5693,CIV,201404,0.0,24428466.0
5694,CIV,201405,0.0,24477881.0
5695,CIV,201406,0.0,24527395.0
5696,CIV,201407,0.0,24586517.0
5697,CIV,201408,0.0,24645782.0
5698,CIV,201409,0.0,24705189.0
5699,CIV,201410,0.0,24764740.0
5700,CIV,201411,0.0,24824434.0
5701,CIV,201412,0.0,24884272.0
5702,CIV,201501,0.0,24944255.0
5703,CIV,201502,0.0,25004381.0
5704,CIV,201503,0.0,25064653.0
5705,CIV,201504,0.0,25125070.0
5706,CIV,201505,0.0,25185633.0
5707,CIV,201506,0.0,25246342.0
5708,CIV,201507,0.0,25307444.0
5709,CIV,201508,0.0,25368694.0
5710,CIV,201509,0.0,25430092.0
5711,CIV,201510,0.0,25491639.0
5712,CIV,201511,0.0,25553334.0
5713,CIV,201512,0.0,25615179.0
5714,CIV,201601,0.0,25677174.0
5715,CIV,201602,0.0,25739319.0
5716,CIV,201603,49.0,25801614.0
5717,CIV,201604,0.0,25864060.0
5718,CIV,201605,0.0,25926657.0
5719,CIV,201606,0.0,25989405.0
5720,CIV,201607,0.0,26050603.0
5721,CIV,201608,0.0,26111946.0
5722,CIV,201609,0.0,26173433.0
5723,CIV,201610,0.0,26235065.0
5724,CIV,201611,0.0,26296842.0
5725,CIV,201612,0.0,26358764.0
5726,CIV,201701,0.0,26420832.0
5727,CIV,201702,0.0,26483046.0
5728,CIV,201703,0.0,26545407.0
5729,CIV,201704,0.0,26607915.0
5730,CIV,201705,0.0,26670570.0
5731,CIV,201706,0.0,26733372.0
5732,CIV,201707,0.0,26793522.0
5733,CIV,201708,0.0,26853808.0
5734,CIV,201709,0.0,26914229.0
5735,CIV,201710,0.0,26974786.0
5736,CIV,201711,0.0,27035479.0
5737,CIV,201712,0.0,27096309.0
5738,CIV,201801,0.0,27157276.0
5739,CIV,201802,0.0,27218379.0
5740,CIV,201803,0.0,27279621.0
5741,CIV,201804,0.0,27341000.0
5742,CIV,201805,0.0,27402517.0
5743,CIV,201806,0.0,27464173.0
5744,CIV,201807,0.0,27524183.0
5745,CIV,201808,0.0,27584324.0
5746,CIV,201809,0.0,27644596.0
5747,CIV,201810,0.0,27705000.0
5748,CIV,201811,0.0,27765536.0
5749,CIV,201812,0.0,27826205.0
5750,CIV,201901,0.0,27887006.0
5751,CIV,201902,0.0,27947940.0
5752,CIV,201903,0.0,28009006.0
5753,CIV,201904,0.0,28070207.0
5754,CIV,201905,0.0,28131541.0
5755,CIV,201906,0.0,28193009.0
5756,CIV,201907,0.0,28252517.0
5757,CIV,201908,0.0,28312150.0
5758,CIV,201909,0.0,28371909.0
5759,CIV,201910,0.0,28431794.0
5760,CIV,201911,0.0,28491806.0
5761,CIV,201912,0.0,28551944.0
5762,CIV,202001,0.0,28612209.0
5763,CIV,202002,0.0,28672602.0
5764,CIV,202003,0.0,28733122.0
5765,CIV,202004,0.0,28793769.0
5766,CIV,202005,0.0,28854545.0
5767,CIV,202006,0.0,28915449.0
5768,CIV,202007,0.0,28975124.0
5769,CIV,202008,0.0,29034923.0
5770,CIV,202009,0.0,29094844.0
5771,CIV,202010,0.0,29154890.0
5772,CIV,202011,3.0,29215059.0
5773,CIV,202012,0.0,29275353.0
5774,CIV,202101,0.0,29335771.0
5775,CIV,202102,0.0,29396313.0
5776,CIV,202103,0.0,29456981.0
5777,CIV,202104,0.0,29517774.0
5778,CIV,202105,0.0,29578692.0
5779,CIV,202106,0.0,29639736.0
5780,CIV,202107,0.0,29701952.0
5781,CIV,202108,0.0,29764298.0
5782,CIV,202109,0.0,29826775.0
5783,CIV,202110,0.0,29889383.0
5784,CIV,202111,0.0,29952122.0
5785,CIV,202112,0.0,30014994.0
5786,CIV,202201,0.0,30077997.0
5787,CIV,202202,0.0,30141132.0
5788,CIV,202203,0.0,30204400.0
5789,CIV,202204,0.0,30267801.0
5790,CIV,202205,0.0,30331335.0
5791,CIV,202206,0.0,30395002.0
5792,CIV,202207,0.0,30458489.0
5793,CIV,202208,0.0,30522108.0
5794,CIV,202209,0.0,30585860.0
5795,CIV,202210,0.0,30649745.0
5796,CIV,202211,0.0,30713764.0
5797,CIV,202212,0.0,30777916.0
5798,CIV,202301,0.0,30842202.0
5799,CIV,202302,0.0,30906623.0
5800,CIV,202303,0.0,30971178.0
5801,CIV,202304,0.0,31035868.0
5802,CIV,202305,0.0,31100693.0
5803,CIV,202306,0.0,31165654.0
5804,CIV,202307,0.0,31231397.0
5805,CIV,202308,0.0,31297240.0
5806,CIV,202309,0.0,31363183.0
5807,CIV,202310,0.0,31429225.0
5808,CIV,202311,0.0,31495365.0
5809,CIV,202312,0.0,31561602.0
5810,CIV,202401,0.0,31627936.0
5811,CIV,202402,0.0,31694367.0
5812,CIV,202403,0.0,31760893.0
5813,CIV,202404,0.0,31827514.0
5814,CIV,202405,0.0,31894229.0
5815,CIV,202406,0.0,31961037.0
5816,CIV,202407,0.0,32027938.0
5817,CIV,202408,0.0,32094971.0
5818,CIV,202409,0.0,32162134.0
5819,CIV,202410,0.0,32229428.0
5820,CIV,202411,0.0,32296854.0
5821,CIV,202412,0.0,32364411.0
5824,CMR,201001,0.0,19435269.0
5825,CMR,201002,0.0,19481607.0
5826,CMR,201003,0.0,19528055.0
5827,CMR,201004,0.0,19574614.0
5828,CMR,201005,0.0,19621284.0
5829,CMR,201006,0.0,19668066.0
5830,CMR,201007,0.0,19714479.0
5831,CMR,201008,0.0,19761001.0
5832,CMR,201009,0.0,19807633.0
5833,CMR,201010,0.0,19854375.0
5834,CMR,201011,0.0,19901227.0
5835,CMR,201012,0.0,19948190.0
5836,CMR,201101,0.0,19995264.0
5837,CMR,201102,0.0,20042449.0
5838,CMR,201103,0.0,20089745.0
5839,CMR,201104,0.0,20137153.0
5840,CMR,201105,0.0,20184672.0
5841,CMR,201106,0.0,20232304.0
5842,CMR,201107,0.0,20279788.0
5843,CMR,201108,0.0,20327384.0
5844,CMR,201109,0.0,20375092.0
5845,CMR,201110,0.0,20422911.0
5846,CMR,201111,0.0,20470843.0
5847,CMR,201112,0.0,20518887.0
5848,CMR,201201,0.0,20567044.0
5849,CMR,201202,0.0,20615314.0
5850,CMR,201203,0.0,20663697.0
5851,CMR,201204,0.0,20712194.0
5852,CMR,201205,0.0,20760804.0
5853,CMR,201206,0.0,20809529.0
5854,CMR,201207,0.0,20858299.0
5855,CMR,201208,0.0,20907184.0
5856,CMR,201209,0.0,20956183.0
5857,CMR,201210,0.0,21005297.0
5858,CMR,201211,0.0,21054526.0
5859,CMR,201212,0.0,21103871.0
5860,CMR,201301,0.0,21153331.0
5861,CMR,201302,0.0,21202907.0
5862,CMR,201303,0.0,21252599.0
5863,CMR,201304,0.0,21302408.0
5864,CMR,201305,0.0,21352334.0
5865,CMR,201306,0.0,21402376.0
5866,CMR,201307,0.0,21456412.0
5867,CMR,201308,0.0,21510585.0
5868,CMR,201309,0.0,21564895.0
5869,CMR,201310,0.0,21619341.0
5870,CMR,201311,0.0,21673926.0
5871,CMR,201312,1.0,21728648.0
5872,CMR,201401,0.0,21783508.0
5873,CMR,201402,0.0,21838506.0
5874,CMR,201403,0.0,21893644.0
5875,CMR,201404,0.0,21948921.0
5876,CMR,201405,43.0,22004337.0
5877,CMR,201406,27.0,22059893.0
5878,CMR,201407,5.0,22117680.0
5879,CMR,201408,172.0,22175618.0
5880,CMR,201409,166.0,22233708.0
5881,CMR,201410,197.0,22291950.0
5882,CMR,201411,202.0,22350345.0
5883,CMR,201412,235.0,22408893.0
5884,CMR,201501,324.0,22467594.0
5885,CMR,201502,572.0,22526449.0
5886,CMR,201503,13.0,22585458.0
5887,CMR,201504,16.0,22644621.0
5888,CMR,201505,5.0,22703940.0
5889,CMR,201506,2.0,22763414.0
5890,CMR,201507,58.0,22820191.0
5891,CMR,201508,65.0,22877109.0
5892,CMR,201509,54.0,22934170.0
5893,CMR,201510,21.0,22991373.0
5894,CMR,201511,122.0,23048718.0
5895,CMR,201512,11.0,23106206.0
5896,CMR,201601,101.0,23163838.0
5897,CMR,201602,109.0,23221614.0
5898,CMR,201603,35.0,23279534.0
5899,CMR,201604,14.0,23337598.0
5900,CMR,201605,24.0,23395807.0
5901,CMR,201606,82.0,23454161.0
5902,CMR,201607,24.0,23509637.0
5903,CMR,201608,31.0,23565244.0
5904,CMR,201609,12.0,23620983.0
5905,CMR,201610,21.0,23676853.0
5906,CMR,201611,28.0,23732856.0
5907,CMR,201612,10.0,23788991.0
5908,CMR,201701,26.0,23845259.0
5909,CMR,201702,13.0,23901660.0
5910,CMR,201703,44.0,23958194.0
5911,CMR,201704,26.0,24014862.0
5912,CMR,201705,14.0,24071665.0
5913,CMR,201706,38.0,24128601.0
5914,CMR,201707,41.0,24184368.0
5915,CMR,201708,44.0,24240265.0
5916,CMR,201709,47.0,24296290.0
5917,CMR,201710,42.0,24352445.0
5918,CMR,201711,33.0,24408730.0
5919,CMR,201712,42.0,24465145.0
5920,CMR,201801,44.0,24521690.0
5921,CMR,201802,47.0,24578366.0
5922,CMR,201803,34.0,24635173.0
5923,CMR,201804,72.0,24692111.0
5924,CMR,201805,58.0,24749181.0
5925,CMR,201806,76.0,24806383.0
5926,CMR,201807,197.0,24863952.0
5927,CMR,201808,51.0,24921654.0
5928,CMR,201809,182.0,24979491.0
5929,CMR,201810,97.0,25037461.0
5930,CMR,201811,106.0,25095566.0
5931,CMR,201812,49.0,25153806.0
5932,CMR,201901,104.0,25212181.0
5933,CMR,201902,137.0,25270692.0
5934,CMR,201903,71.0,25329338.0
5935,CMR,201904,75.0,25388121.0
5936,CMR,201905,34.0,25447039.0
5937,CMR,201906,134.0,25506095.0
5938,CMR,201907,55.0,25564070.0
5939,CMR,201908,66.0,25622177.0
5940,CMR,201909,61.0,25680416.0
5941,CMR,201910,46.0,25738787.0
5942,CMR,201911,49.0,25797291.0
5943,CMR,201912,36.0,25855927.0
5944,CMR,202001,80.0,25914698.0
5945,CMR,202002,75.0,25973601.0
5946,CMR,202003,72.0,26032639.0
5947,CMR,202004,102.0,26091811.0
5948,CMR,202005,53.0,26151117.0
5949,CMR,202006,74.0,26210558.0
5950,CMR,202007,83.0,26268612.0
5951,CMR,202008,72.0,26326795.0
5952,CMR,202009,63.0,26385107.0
5953,CMR,202010,35.0,26443547.0
5954,CMR,202011,42.0,26502118.0
5955,CMR,202012,41.0,26560818.0
5956,CMR,202101,83.0,26619648.0
5957,CMR,202102,65.0,26678608.0
5958,CMR,202103,75.0,26737699.0
5959,CMR,202104,60.0,26796921.0
5960,CMR,202105,62.0,26856274.0
5961,CMR,202106,68.0,26915758.0
5962,CMR,202107,72.0,26974792.0
5963,CMR,202108,80.0,27033955.0
5964,CMR,202109,96.0,27093248.0
5965,CMR,202110,78.0,27152671.0
5966,CMR,202111,32.0,27212224.0
5967,CMR,202112,56.0,27271908.0
5968,CMR,202201,34.0,27331723.0
5969,CMR,202202,46.0,27391669.0
5970,CMR,202203,23.0,27451747.0
5971,CMR,202204,123.0,27511956.0
5972,CMR,202205,99.0,27572297.0
5973,CMR,202206,112.0,27632771.0
5974,CMR,202207,65.0,27693687.0
5975,CMR,202208,47.0,27754737.0
5976,CMR,202209,54.0,27815921.0
5977,CMR,202210,30.0,27877240.0
5978,CMR,202211,19.0,27938695.0
5979,CMR,202212,15.0,28000285.0
5980,CMR,202301,38.0,28062011.0
5981,CMR,202302,27.0,28123873.0
5982,CMR,202303,26.0,28185871.0
5983,CMR,202304,48.0,28248006.0
5984,CMR,202305,51.0,28310278.0
5985,CMR,202306,63.0,28372687.0
5986,CMR,202307,58.0,28436278.0
5987,CMR,202308,50.0,28499975.0
5988,CMR,202309,67.0,28563776.0
5989,CMR,202310,38.0,28627682.0
